alpha,learning_rate,max_depth,min_split_loss,n_estimators,mean_test_score,mean_train_score
5,0.2,50,1,100,-0.42305936528725185,-0.1422360424595819
5,0.2,50,5,10,-0.4595012181397366,-0.2534255055075348
5,0.2,50,5,30,-0.4256541991873542,-0.2008652297762433
5,0.2,50,5,50,-0.4256489083505344,-0.20086523047908283
5,0.2,50,5,70,-0.42564888628495706,-0.2008652411430175
5,0.2,50,5,100,-0.42564888628495706,-0.20086524113810106
5,0.2,50,10,10,-0.45791807000097834,-0.28277260563603707
5,0.2,50,10,30,-0.4276278229353574,-0.2297075925099003
5,0.2,50,10,50,-0.4276271370823233,-0.22970760267165008
5,0.2,50,10,70,-0.4276271370722801,-0.22970760891276248
5,0.2,50,10,100,-0.4276271370722801,-0.22970760891276248
5,0.5,3,0,10,-0.47102469143307707,-0.31798784379099154
5,0.5,3,0,30,-0.42348811893720234,-0.24734092546148284
5,0.5,3,0,50,-0.40979041933183635,-0.21932672375353315
5,0.5,3,0,70,-0.4071685077822099,-0.2042632805345975
5,0.5,3,0,100,-0.40279258851723776,-0.18809421541162943
5,0.5,3,1,10,-0.4710454816221244,-0.3180030697892596
5,0.5,3,1,30,-0.4289052747016955,-0.24740626713970099
5,0.5,3,1,50,-0.41725938625485803,-0.22161194247301735
5,0.5,3,1,70,-0.41789593727841867,-0.22086384487319663
5,0.5,3,1,100,-0.41789593754112336,-0.22086384532980788
5,0.5,3,5,10,-0.4717119989819244,-0.3182464496182719
5,0.5,3,5,30,-0.44449663154457253,-0.2730211224381774
5,0.5,3,5,50,-0.44449663156124786,-0.27302112304505305
5,0.5,3,5,70,-0.44449663156124786,-0.2730211234147061
5,0.5,3,5,100,-0.44449663156124786,-0.2730211239648492
5,0.5,3,10,10,-0.4800248102957533,-0.3194880314749662
5,0.5,3,10,30,-0.4576340840502934,-0.2956370139819655
5,0.5,3,10,50,-0.45763408336561995,-0.29563701343797455
5,0.5,3,10,70,-0.45763408277466944,-0.2956370128938232
5,0.5,3,10,100,-0.4576340821469495,-0.29563701229518535
5,0.5,5,0,10,-0.43757943097356555,-0.24192944976442696
5,0.5,5,0,30,-0.41087058656207276,-0.17580798804950915
5,0.5,5,0,50,-0.4148911071711424,-0.1496381742555027
5,0.5,5,0,70,-0.41564171865703214,-0.13239379604267815
5,0.5,5,0,100,-0.41978967864645245,-0.11452445377283815
5,0.5,5,1,10,-0.4469525576348697,-0.24322105050963025
5,0.5,5,1,30,-0.41870124471937037,-0.19544304637322937
5,0.5,5,1,50,-0.4187013108691726,-0.1954430463188613
5,0.5,5,1,70,-0.4187013108691726,-0.1954430465639609
5,0.5,5,1,100,-0.4187013108691726,-0.19544304693161255
5,0.5,5,5,10,-0.4579112766249781,-0.2534659346867462
5,0.5,5,5,30,-0.4550901767918757,-0.25021385772110616
5,0.5,5,5,50,-0.4550901768368013,-0.2502138578821468
5,0.5,5,5,70,-0.4550901768817271,-0.250213858043188
5,0.5,5,5,100,-0.455090176949116,-0.25021385828475096
5,0.5,5,10,10,-0.4720284494882373,-0.27309511466301417
5,0.5,5,10,30,-0.47203266106533104,-0.27309511114211105
5,0.5,5,10,50,-0.4720326609727407,-0.2730951110581635
5,0.5,5,10,70,-0.4720326608801507,-0.27309511097421607
5,0.5,5,10,100,-0.47203266074126604,-0.2730951108482955
5,0.5,7,0,10,-0.45438415537111104,-0.1853415998549393
5,0.5,7,0,30,-0.4446667025538469,-0.12032941479663288
5,0.5,7,0,50,-0.4510059583557767,-0.09361126674963838
5,0.5,7,0,70,-0.4542783491346799,-0.07786146483304127
5,0.5,7,0,100,-0.45685924619483026,-0.06306378782004031
5,0.5,7,1,10,-0.4485592255686475,-0.19323348332367474
5,0.5,7,1,30,-0.44014270807429645,-0.17745010513445328
5,0.5,7,1,50,-0.44014270807429645,-0.1774501052583288
5,0.5,7,1,70,-0.44014270807429645,-0.17745010538220515
5,0.5,7,1,100,-0.44014270807429645,-0.17745010556802127
5,0.5,7,5,10,-0.4369245955212224,-0.2318665409796939
5,0.5,7,5,30,-0.4369245955212224,-0.2318665409796939
5,0.5,7,5,50,-0.4369245955212224,-0.2318665409796939
5,0.5,7,5,70,-0.4369245955212224,-0.2318665409796939
5,0.5,7,5,100,-0.4369245955212224,-0.2318665409796939
5,0.5,7,10,10,-0.4642127877987116,-0.25336144823693973
5,0.5,7,10,30,-0.4642127877987116,-0.25336144823693973
5,0.5,7,10,50,-0.4642127877987116,-0.25336144823693973
5,0.5,7,10,70,-0.4642127877987116,-0.25336144823693973
5,0.5,7,10,100,-0.4642127877987116,-0.25336144823693973
5,0.5,10,0,10,-0.45060242088841074,-0.12321247570635045
5,0.5,10,0,30,-0.4545691410184947,-0.06912032589186239
5,0.5,10,0,50,-0.45616599588627116,-0.05160829614689534
5,0.5,10,0,70,-0.4557620258192784,-0.042204610029464906
5,0.5,10,0,100,-0.4568784799822483,-0.03482433640002704
5,0.5,10,1,10,-0.4326199835712045,-0.15892962177822217
5,0.5,10,1,30,-0.42652410984513117,-0.15668454937436713
5,0.5,10,1,50,-0.4265241107834809,-0.1566845494013377
5,0.5,10,1,70,-0.4265241107834809,-0.15668454935136805
5,0.5,10,1,100,-0.4265241107834809,-0.15668454927641423
5,0.5,10,5,10,-0.44894600520605843,-0.2141606747832001
5,0.5,10,5,30,-0.4489444033136632,-0.2141606720850627
5,0.5,10,5,50,-0.4489444033136632,-0.21416067200361638
5,0.5,10,5,70,-0.4489444033136632,-0.2141606719221704
5,0.5,10,5,100,-0.4489444033136632,-0.2141606718000019
5,0.5,10,10,10,-0.4448720560950644,-0.2446767126781754
5,0.5,10,10,30,-0.44486816741707963,-0.24467669985087648
5,0.5,10,10,50,-0.44486816741707963,-0.24467669982388185
5,0.5,10,10,70,-0.44486816741707963,-0.24467669979688722
5,0.5,10,10,100,-0.44486816741707963,-0.24467669975639544
5,0.5,30,0,10,-0.4659444929702213,-0.08344215124984475
5,0.5,30,0,30,-0.462713785484944,-0.04338451742263273
5,0.5,30,0,50,-0.4627045665002532,-0.0331388095173406
5,0.5,30,0,70,-0.46377372010115253,-0.028206669785199652
5,0.5,30,0,100,-0.4630793923625549,-0.024318853290397992
5,0.5,30,1,10,-0.4359635612878289,-0.15184188459130593
5,0.5,30,1,30,-0.43592446359118125,-0.15184182592390677
5,0.5,30,1,50,-0.43592446359118125,-0.15184182592223155
5,0.5,30,1,70,-0.43592446359118125,-0.15184182592055634
5,0.5,30,1,100,-0.43592446359118125,-0.15184182591804357
5,0.5,30,5,10,-0.43583754773440103,-0.21360668622192444
5,0.5,30,5,30,-0.43583658401038655,-0.2136066767576204
5,0.5,30,5,50,-0.43583658401038655,-0.21360667674351835
5,0.5,30,5,70,-0.43583658401038655,-0.2136066767294164
5,0.5,30,5,100,-0.43583658401038655,-0.21360667670826355
5,0.5,30,10,10,-0.43597969019046,-0.2425048268578564
5,0.5,30,10,30,-0.43597969019046,-0.2425048268578564
5,0.5,30,10,50,-0.43597969019046,-0.2425048268578564
5,0.5,30,10,70,-0.43597969019046,-0.2425048268578564
5,0.5,30,10,100,-0.43597969019046,-0.2425048268578564
5,0.5,50,0,10,-0.4659443309167573,-0.08344177015767267
5,0.5,50,0,30,-0.46032964367909257,-0.04337643235562312
5,0.5,50,0,50,-0.46150481755085543,-0.03329257234475698
5,0.5,50,0,70,-0.4607074290993648,-0.028233183243992682
5,0.5,50,0,100,-0.4618511384887136,-0.02423687287805592
5,0.5,50,1,10,-0.4359635612878289,-0.15184188459130593
5,0.5,50,1,30,-0.43592446359118125,-0.15184182592390677
5,0.5,50,1,50,-0.43592446359118125,-0.15184182592223155
5,0.5,50,1,70,-0.43592446359118125,-0.15184182592055634
5,0.5,50,1,100,-0.43592446359118125,-0.15184182591804357
5,0.5,50,5,10,-0.43583754773440103,-0.21360668622192444
5,0.5,50,5,30,-0.43583658401038655,-0.2136066767576204
5,0.5,50,5,50,-0.43583658401038655,-0.21360667674351835
5,0.5,50,5,70,-0.43583658401038655,-0.2136066767294164
5,0.5,50,5,100,-0.43583658401038655,-0.21360667670826355
5,0.5,50,10,10,-0.43597969019046,-0.2425048268578564
5,0.5,50,10,30,-0.43597969019046,-0.2425048268578564
5,0.5,50,10,50,-0.43597969019046,-0.2425048268578564
5,0.5,50,10,70,-0.43597969019046,-0.2425048268578564
5,0.5,50,10,100,-0.43597969019046,-0.2425048268578564
10,0.01,3,0,10,-1.2426100712646249,-1.1980013822014717
10,0.01,3,0,30,-1.044752868036814,-0.9992928904758627
10,0.01,3,0,50,-0.9067200619276317,-0.8587167179829276
10,0.01,3,0,70,-0.8082702554403145,-0.7564573690691647
10,0.01,3,0,100,-0.7111973056554953,-0.6474935946308042
10,0.01,3,1,10,-1.2426100712646249,-1.1980013822014717
10,0.01,3,1,30,-1.044752868036814,-0.9992928904758627
10,0.01,3,1,50,-0.9067200619276317,-0.8587167179829276
10,0.01,3,1,70,-0.8082702554403145,-0.7564573690691647
10,0.01,3,1,100,-0.7111973056554953,-0.6474935946308042
10,0.01,3,5,10,-1.2426100712646249,-1.1980013822014717
10,0.01,3,5,30,-1.044752868036814,-0.9992928904758627
10,0.01,3,5,50,-0.9067200619276317,-0.8587167179829276
10,0.01,3,5,70,-0.8082702554403145,-0.7564573690691647
10,0.01,3,5,100,-0.7111973056554953,-0.6474935946308042
10,0.01,3,10,10,-1.2426100712646249,-1.1980013822014717
10,0.01,3,10,30,-1.044752868036814,-0.9992928904758627
10,0.01,3,10,50,-0.9067200619276317,-0.8587167179829276
10,0.01,3,10,70,-0.8082702554403145,-0.7564573690691647
10,0.01,3,10,100,-0.7111973056554953,-0.6474935946308042
10,0.01,5,0,10,-1.229442405496282,-1.1747652312795447
10,0.01,5,0,30,-1.015876714027406,-0.9411867235778326
10,0.01,5,0,50,-0.8668624610148388,-0.7746088095052015
10,0.01,5,0,70,-0.7604544474656134,-0.6550186697910476
10,0.01,5,0,100,-0.656108241102092,-0.5331267718390321
10,0.01,5,1,10,-1.2294253375805895,-1.1747775864296137
10,0.01,5,1,30,-1.0158087353290268,-0.9412189591113925
10,0.01,5,1,50,-0.8664562619553804,-0.7746780910889932
10,0.01,5,1,70,-0.7605767160384754,-0.6550900057912136
10,0.01,5,1,100,-0.6572609034395017,-0.533230982126034
10,0.01,5,5,10,-1.2294075093984251,-1.174883415087626
10,0.01,5,5,30,-1.0158605149216433,-0.9412759423491395
10,0.01,5,5,50,-0.8670223937011464,-0.7750667625407994
10,0.01,5,5,70,-0.7599431592805506,-0.6556702224151545
10,0.01,5,5,100,-0.6560447359919865,-0.5338988790269876
10,0.01,5,10,10,-1.2282428693005816,-1.1749461321162444
10,0.01,5,10,30,-1.0134868778112807,-0.9420819549186168
10,0.01,5,10,50,-0.8654726259147145,-0.7760970286196109
10,0.01,5,10,70,-0.7592074666984965,-0.6571801771012968
10,0.01,5,10,100,-0.6556071241018144,-0.5364181010228528
10,0.01,7,0,10,-1.218242651508484,-1.1601545735278223
10,0.01,7,0,30,-0.9917021426162282,-0.9053690105694778
10,0.01,7,0,50,-0.8372327721554333,-0.7262408672959001
10,0.01,7,0,70,-0.7298790870495513,-0.5981941580190531
10,0.01,7,0,100,-0.6238325580741686,-0.46843184032041724
10,0.01,7,1,10,-1.2180064290544526,-1.160246747679912
10,0.01,7,1,30,-0.9892224966308507,-0.9055913924980162
10,0.01,7,1,50,-0.8350682773167497,-0.7269362815769668
10,0.01,7,1,70,-0.7277663014088132,-0.5988953980157138
10,0.01,7,1,100,-0.6206863431717435,-0.4696058318384634
10,0.01,7,5,10,-1.217628771902135,-1.1611762962714127
10,0.01,7,5,30,-0.9883668257379995,-0.908512927751425
10,0.01,7,5,50,-0.8330452373656103,-0.7312207092286189
10,0.01,7,5,70,-0.7257279548274533,-0.604806840890982
10,0.01,7,5,100,-0.6193608828040245,-0.47785882399133667
10,0.01,7,10,10,-1.2179598037611712,-1.1628183815380897
10,0.01,7,10,30,-0.9900801335054338,-0.9125566336538349
10,0.01,7,10,50,-0.8360599067510277,-0.7377414619051684
10,0.01,7,10,70,-0.7290988542847583,-0.6126343189609642
10,0.01,7,10,100,-0.6231431637988597,-0.4877765129815185
10,0.01,10,0,10,-1.2183761858984894,-1.1505432651799943
10,0.01,10,0,30,-0.9874962704214157,-0.8823058348291415
10,0.01,10,0,50,-0.8299496751352778,-0.6951080987633603
10,0.01,10,0,70,-0.7209888012868362,-0.5615441730492833
10,0.01,10,0,100,-0.6142899386966314,-0.4273845675148972
10,0.01,10,1,10,-1.2181150594058248,-1.1513998686607054
10,0.01,10,1,30,-0.9848475990160107,-0.8848529138237773
10,0.01,10,1,50,-0.8260750571081494,-0.6989606945388007
10,0.01,10,1,70,-0.7164904640583648,-0.5671159427173896
10,0.01,10,1,100,-0.6091974736537866,-0.43490985696081663
10,0.01,10,5,10,-1.217435648536197,-1.154827758513798
10,0.01,10,5,30,-0.9837093051240219,-0.8938492717587987
10,0.01,10,5,50,-0.8236970735577195,-0.7131190331193213
10,0.01,10,5,70,-0.7143523292635731,-0.584889394308789
10,0.01,10,5,100,-0.6069772073112403,-0.45655874736616686
10,0.01,10,10,10,-1.2176088540766568,-1.1583399943523127
10,0.01,10,10,30,-0.9863721537345203,-0.903046286805871
10,0.01,10,10,50,-0.8305529399576164,-0.7258289997713558
10,0.01,10,10,70,-0.7221680385880929,-0.5996119505556835
10,0.01,10,10,100,-0.616292995642844,-0.4743685947250215
10,0.01,30,0,10,-1.2183023992115714,-1.148458495806446
10,0.01,30,0,30,-0.9886183474064261,-0.8771482973404204
10,0.01,30,0,50,-0.8319789209560768,-0.688098318198452
10,0.01,30,0,70,-0.7235204736658657,-0.5523164453078573
10,0.01,30,0,100,-0.617094130914108,-0.41649297391422113
10,0.01,30,1,10,-1.2177876756295343,-1.1503632430356245
10,0.01,30,1,30,-0.9839568371361178,-0.8821888041880577
10,0.01,30,1,50,-0.8262043954846865,-0.6956233569461465
10,0.01,30,1,70,-0.7169532835133771,-0.5628820820682956
10,0.01,30,1,100,-0.6090643035597477,-0.4304175687246576
10,0.01,30,5,10,-1.2175456343503892,-1.1545842637001047
10,0.01,30,5,30,-0.983502332562383,-0.8934238014130098
10,0.01,30,5,50,-0.8236010013329993,-0.7125131002814796
10,0.01,30,5,70,-0.714603503912213,-0.5841105005803933
10,0.01,30,5,100,-0.6063153560187435,-0.4559686690641708
10,0.01,30,10,10,-1.2177711771421742,-1.1582759232264226
10,0.01,30,10,30,-0.986897810304078,-0.902754426487706
10,0.01,30,10,50,-0.830609025462984,-0.7258861788750711
10,0.01,30,10,70,-0.7220721651527535,-0.5995373545984031
10,0.01,30,10,100,-0.6168457981282376,-0.47416404181725336
10,0.01,50,0,10,-1.2183023992115714,-1.148458495806446
10,0.01,50,0,30,-0.9886183474064261,-0.8771482973404204
10,0.01,50,0,50,-0.8319789209560768,-0.688098318198452
10,0.01,50,0,70,-0.7235204736658657,-0.5523164453078573
10,0.01,50,0,100,-0.617094130914108,-0.41649297391422113
10,0.01,50,1,10,-1.2177876756295343,-1.1503632430356245
10,0.01,50,1,30,-0.9839568371361178,-0.8821888041880577
10,0.01,50,1,50,-0.8262043954846865,-0.6956233569461465
10,0.01,50,1,70,-0.7169532835133771,-0.5628820820682956
10,0.01,50,1,100,-0.6090643035597477,-0.4304175687246576
10,0.01,50,5,10,-1.2175456343503892,-1.1545842637001047
10,0.01,50,5,30,-0.983502332562383,-0.8934238014130098
10,0.01,50,5,50,-0.8236010013329993,-0.7125131002814796
10,0.01,50,5,70,-0.714603503912213,-0.5841105005803933
10,0.01,50,5,100,-0.6063153560187435,-0.4559686690641708
10,0.01,50,10,10,-1.2177711771421742,-1.1582759232264226
10,0.01,50,10,30,-0.986897810304078,-0.902754426487706
10,0.01,50,10,50,-0.830609025462984,-0.7258861788750711
10,0.01,50,10,70,-0.7220721651527535,-0.5995373545984031
10,0.01,50,10,100,-0.6168457981282376,-0.47416404181725336
10,0.1,3,0,10,-0.7014569310000776,-0.633735401810981
10,0.1,3,0,30,-0.5070846660024004,-0.3686788790876002
10,0.1,3,0,50,-0.46606683406124655,-0.3077833756247904
10,0.1,3,0,70,-0.44055079250826007,-0.28259071200859676
10,0.1,3,0,100,-0.42096860191385754,-0.2595163656758407
10,0.1,3,1,10,-0.7014569310000776,-0.633735401810981
10,0.1,3,1,30,-0.5070714055012815,-0.36868121469036375
10,0.1,3,1,50,-0.4651949911789141,-0.3076179396109727
10,0.1,3,1,70,-0.4380957975141109,-0.28204669209891103
10,0.1,3,1,100,-0.4179820012700903,-0.2610187132038078
10,0.1,3,5,10,-0.7014569310000776,-0.633735401810981
10,0.1,3,5,30,-0.5073212856765236,-0.3688717529975286
10,0.1,3,5,50,-0.4646522238066012,-0.30803807763921476
10,0.1,3,5,70,-0.4444112593795415,-0.28488921473582646
10,0.1,3,5,100,-0.432929255397083,-0.2762218552014507
10,0.1,3,10,10,-0.7014569310000776,-0.633735401810981
10,0.1,3,10,30,-0.5068833905962166,-0.369134998785
10,0.1,3,10,50,-0.46328984897408104,-0.3102062538788951
10,0.1,3,10,70,-0.4448646483503656,-0.2935341900476635
10,0.1,3,10,100,-0.4448646483503656,-0.2935341900476635
10,0.1,5,0,10,-0.6464223178549855,-0.5214799334341951
10,0.1,5,0,30,-0.4634398297922151,-0.2826095153634719
10,0.1,5,0,50,-0.4146192534650067,-0.23281289671247257
10,0.1,5,0,70,-0.40210247673742144,-0.21264625389109493
10,0.1,5,0,100,-0.3941435552475359,-0.19495714046667445
10,0.1,5,1,10,-0.646913136190143,-0.5216247246870249
10,0.1,5,1,30,-0.46397034375281193,-0.28118761482044474
10,0.1,5,1,50,-0.41849689610376106,-0.23339257985415812
10,0.1,5,1,70,-0.40376395942161325,-0.21548908586008012
10,0.1,5,1,100,-0.39901232288978256,-0.20711372670000663
10,0.1,5,5,10,-0.6467365819882364,-0.5224879753196469
10,0.1,5,5,30,-0.4596404495359935,-0.2867037799446197
10,0.1,5,5,50,-0.4252527368644656,-0.24462728104820605
10,0.1,5,5,70,-0.42448884618651617,-0.24402973934439345
10,0.1,5,5,100,-0.42448884618651617,-0.24402973934439345
10,0.1,5,10,10,-0.6462743674448573,-0.5240462114996822
10,0.1,5,10,30,-0.460824290251571,-0.2919283744010192
10,0.1,5,10,50,-0.4286343221231402,-0.2609798100533753
10,0.1,5,10,70,-0.4286343221231402,-0.2609798100533753
10,0.1,5,10,100,-0.4286343221231402,-0.2609798100533753
10,0.1,7,0,10,-0.6141030971435881,-0.45391461296566565
10,0.1,7,0,30,-0.4481008208867892,-0.2286636839101154
10,0.1,7,0,50,-0.41961608608950957,-0.18643309918187445
10,0.1,7,0,70,-0.4137136444737447,-0.1682085729817834
10,0.1,7,0,100,-0.41273507450698227,-0.15015921822540368
10,0.1,7,1,10,-0.6099054850029108,-0.4576013746181545
10,0.1,7,1,30,-0.4370572686122206,-0.23392166539679166
10,0.1,7,1,50,-0.4112448917242788,-0.19500214045434194
10,0.1,7,1,70,-0.40524649236200105,-0.18705446840670337
10,0.1,7,1,100,-0.40524649236200105,-0.18705446840670337
10,0.1,7,5,10,-0.6066015690004501,-0.463550267980321
10,0.1,7,5,30,-0.4357436012794339,-0.24668127319701688
10,0.1,7,5,50,-0.41411896106031304,-0.22293373594747115
10,0.1,7,5,70,-0.4141186987918214,-0.2229337371170653
10,0.1,7,5,100,-0.41411868617688247,-0.22293374766734803
10,0.1,7,10,10,-0.6152284695090128,-0.47447612863411975
10,0.1,7,10,30,-0.4437810750698924,-0.26150204777379543
10,0.1,7,10,50,-0.4289268645764232,-0.24505576629105508
10,0.1,7,10,70,-0.42892445119111855,-0.24505575553587158
10,0.1,7,10,100,-0.4289241980241232,-0.24505576812193733
10,0.1,10,0,10,-0.6057272209251783,-0.41478026510681076
10,0.1,10,0,30,-0.44051651394662583,-0.18536409438733492
10,0.1,10,0,50,-0.41840736350242375,-0.14729789715956912
10,0.1,10,0,70,-0.4137819447450447,-0.13030503124631015
10,0.1,10,0,100,-0.4126804221486403,-0.11469124739554773
10,0.1,10,1,10,-0.5990926379966071,-0.4224841519395318
10,0.1,10,1,30,-0.43588433097438994,-0.2003987107126477
10,0.1,10,1,50,-0.4154765828342305,-0.17097910727151772
10,0.1,10,1,70,-0.41427329901473514,-0.16890882689028577
10,0.1,10,1,100,-0.4142689728370724,-0.16890880928202248
10,0.1,10,5,10,-0.5910842241950431,-0.4424566641820872
10,0.1,10,5,30,-0.4299404698067263,-0.23074653181052468
10,0.1,10,5,50,-0.41421036480197443,-0.21205193627305613
10,0.1,10,5,70,-0.4141977936396996,-0.2120518994583133
10,0.1,10,5,100,-0.41419612658463534,-0.21205189833427548
10,0.1,10,10,10,-0.6031692877927803,-0.4597328865039315
10,0.1,10,10,30,-0.43824671924759473,-0.25232402731952897
10,0.1,10,10,50,-0.4261680677545362,-0.2366181534118837
10,0.1,10,10,70,-0.42615948553143046,-0.23661813744263133
10,0.1,10,10,100,-0.42615837552677477,-0.23661814405342754
10,0.1,30,0,10,-0.603683828801946,-0.4046433243626635
10,0.1,30,0,30,-0.44400602404727596,-0.16544401716233137
10,0.1,30,0,50,-0.42363179122704875,-0.1251425293585016
10,0.1,30,0,70,-0.41957269910657535,-0.10829282419990079
10,0.1,30,0,100,-0.41713387955168973,-0.09456672631668032
10,0.1,30,1,10,-0.6018238995197133,-0.4168206955917534
10,0.1,30,1,30,-0.43565347347889327,-0.19429482782223756
10,0.1,30,1,50,-0.41822437911895455,-0.16625685295730147
10,0.1,30,1,70,-0.4162006642703141,-0.16449742303143194
10,0.1,30,1,100,-0.4162056071912058,-0.16449737524777547
10,0.1,30,5,10,-0.5893544626960019,-0.4415739690533128
10,0.1,30,5,30,-0.4312569229606096,-0.22982537810489304
10,0.1,30,5,50,-0.4194971017540161,-0.21059858063775386
10,0.1,30,5,70,-0.4194911940742128,-0.21059856474760008
10,0.1,30,5,100,-0.41949045529134465,-0.21059857270115567
10,0.1,30,10,10,-0.6041000159854345,-0.45918807867509204
10,0.1,30,10,30,-0.4433202206403265,-0.2527704894232331
10,0.1,30,10,50,-0.4284774663537586,-0.23649830408957145
10,0.1,30,10,70,-0.42847177245597257,-0.2364982929195381
10,0.1,30,10,100,-0.42847105392575424,-0.23649830236737301
10,0.1,50,0,10,-0.603683828801946,-0.4046433243626635
10,0.1,50,0,30,-0.44400602404727596,-0.16544401716233137
10,0.1,50,0,50,-0.42381388783068286,-0.12505336078579096
10,0.1,50,0,70,-0.4196781655208663,-0.1083287381497227
10,0.1,50,0,100,-0.41686837364610047,-0.09463460098024758
10,0.1,50,1,10,-0.6018238995197133,-0.4168206955917534
10,0.1,50,1,30,-0.43565347347889327,-0.19429482782223756
10,0.1,50,1,50,-0.41822437911895455,-0.16625685295730147
10,0.1,50,1,70,-0.4162006642703141,-0.16449742303143194
10,0.1,50,1,100,-0.4162056071912058,-0.16449737524777547
10,0.1,50,5,10,-0.5893544626960019,-0.4415739690533128
10,0.1,50,5,30,-0.4312569229606096,-0.22982537810489304
10,0.1,50,5,50,-0.4194971017540161,-0.21059858063775386
10,0.1,50,5,70,-0.4194911940742128,-0.21059856474760008
10,0.1,50,5,100,-0.41949045529134465,-0.21059857270115567
10,0.1,50,10,10,-0.6041000159854345,-0.45918807867509204
10,0.1,50,10,30,-0.4433202206403265,-0.2527704894232331
10,0.1,50,10,50,-0.4284774663537586,-0.23649830408957145
10,0.1,50,10,70,-0.42847177245597257,-0.2364982929195381
10,0.1,50,10,100,-0.42847105392575424,-0.23649830236737301
10,0.2,3,0,10,-0.5703595091745803,-0.4473021952619519
10,0.2,3,0,30,-0.45624813129561453,-0.29277734413463896
10,0.2,3,0,50,-0.42464023184641003,-0.2598407510090264
10,0.2,3,0,70,-0.41089840100428193,-0.24250986244393155
10,0.2,3,0,100,-0.3999180575271879,-0.22683565072940262
10,0.2,3,1,10,-0.5703595091745803,-0.4473046544043434
10,0.2,3,1,30,-0.45617708616188263,-0.2928113032748737
10,0.2,3,1,50,-0.4204445218560009,-0.25977119066605014
10,0.2,3,1,70,-0.407501723870536,-0.24297091136168417
10,0.2,3,1,100,-0.39873943147945934,-0.2340261771843064
10,0.2,3,5,10,-0.5703595091745803,-0.44732627541343656
10,0.2,3,5,30,-0.45634021353422816,-0.2928375435205937
10,0.2,3,5,50,-0.4373342334836847,-0.2730533557090389
10,0.2,3,5,70,-0.4373342334836847,-0.2730533557090389
10,0.2,3,5,100,-0.4373342334836847,-0.2730533557090389
10,0.2,3,10,10,-0.5703595091745803,-0.44732627541343656
10,0.2,3,10,30,-0.4584872510977589,-0.29711937586351106
10,0.2,3,10,50,-0.4487046908227512,-0.2890422583611767
10,0.2,3,10,70,-0.4487046908227512,-0.2890422583611767
10,0.2,3,10,100,-0.4487046908227512,-0.2890422583611767
10,0.2,5,0,10,-0.49706844195407485,-0.3399496333474882
10,0.2,5,0,30,-0.40411090195642496,-0.22234523191996747
10,0.2,5,0,50,-0.38989636295003793,-0.1964617026763565
10,0.2,5,0,70,-0.38582922255606994,-0.18060072588652748
10,0.2,5,0,100,-0.3882081077181036,-0.1653809045457954
10,0.2,5,1,10,-0.49640806109426927,-0.3418229733742075
10,0.2,5,1,30,-0.4001123954175392,-0.2246848214919443
10,0.2,5,1,50,-0.3891180520769991,-0.20631496030864827
10,0.2,5,1,70,-0.38908905937292226,-0.20620911132894096
10,0.2,5,1,100,-0.38908905937292226,-0.20620911132894096
10,0.2,5,5,10,-0.5015152436082488,-0.34152474263741783
10,0.2,5,5,30,-0.4122065287025351,-0.24465575818276092
10,0.2,5,5,50,-0.4122065287025351,-0.24465575818276092
10,0.2,5,5,70,-0.4122065287025351,-0.24465575818276092
10,0.2,5,5,100,-0.4122065287025351,-0.24465575818276092
10,0.2,5,10,10,-0.4998824465524446,-0.34675461249556483
10,0.2,5,10,30,-0.4336568019953992,-0.2626490235753816
10,0.2,5,10,50,-0.4336568019953992,-0.2626490235753816
10,0.2,5,10,70,-0.4336568019953992,-0.2626490235753816
10,0.2,5,10,100,-0.4336568019953992,-0.2626490235753816
10,0.2,7,0,10,-0.4819524867723978,-0.2801350517247558
10,0.2,7,0,30,-0.41404317842539234,-0.17807024437934113
10,0.2,7,0,50,-0.4063692627151868,-0.15125289328684083
10,0.2,7,0,70,-0.4044133951567955,-0.1362864911270273
10,0.2,7,0,100,-0.4080454984173156,-0.12233128179120892
10,0.2,7,1,10,-0.48065216559474655,-0.28304893825168254
10,0.2,7,1,30,-0.4165515472956883,-0.1899474217192185
10,0.2,7,1,50,-0.4161090433952337,-0.18775583021092063
10,0.2,7,1,70,-0.41610904788516656,-0.18775583002656454
10,0.2,7,1,100,-0.4161090486031001,-0.18775583008829388
10,0.2,7,5,10,-0.4743989620403938,-0.2962235274294825
10,0.2,7,5,30,-0.42309913891676254,-0.22545495245686453
10,0.2,7,5,50,-0.42309873213844906,-0.22545495580965022
10,0.2,7,5,70,-0.42309873136335446,-0.22545495665170057
10,0.2,7,5,100,-0.42309873136335446,-0.22545495664491674
10,0.2,7,10,10,-0.47265163611765937,-0.30915853886625966
10,0.2,7,10,30,-0.43101311142878884,-0.24690243450663604
10,0.2,7,10,50,-0.43101311142878884,-0.24690243450663604
10,0.2,7,10,70,-0.43101311142878884,-0.24690243450663604
10,0.2,7,10,100,-0.43101311142878884,-0.24690243450663604
10,0.2,10,0,10,-0.470021222246089,-0.23298271251095187
10,0.2,10,0,30,-0.4293273564460619,-0.13863743932211145
10,0.2,10,0,50,-0.4264555396723851,-0.11545917073314697
10,0.2,10,0,70,-0.4238958924552705,-0.10305830824165536
10,0.2,10,0,100,-0.42563834959170127,-0.09203862177797557
10,0.2,10,1,10,-0.46541417052606926,-0.24692866420475784
10,0.2,10,1,30,-0.4161882315048319,-0.16963812828432084
